n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ts_mult,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
1141,NONE,NONE,1,-1,"(1, 0)",231.8700929005164,250.11823992782985,0.00013912867798570255,231.85624298537846,1.6575720941913345e-05,233.51513746067477,232.00423584776044
1142,NONE,NONE,1,-1,"(1, 0)",231.89305653121093,250.24211879013814,9.90317179856362e-05,231.87940810918855,1.9591037591441552e-05,242.25344315583942,232.73779667096053
1143,NONE,NONE,1,-1,"(1, 0)",231.89677848030522,250.26220171844767,1.605015381278648e-05,231.88304307151617,1.2607413678636637e-05,241.62268010812235,232.6897727896095
1144,NONE,NONE,1,-1,"(1, 0)",231.9020911682389,250.29087020425703,2.2909447528180703e-05,231.88901013086652,0.0001295937000954651,246.17934408787758,233.06614992374077
1145,NONE,NONE,1,-1,"(1, 0)",231.92733874392718,250.42714784151067,0.0001088657773094479,231.91465501152553,0.00017470794619525156,226.30618299539302,231.46908229268752
1146,NONE,NONE,1,-1,"(1, 0)",231.9590052524447,250.59815655607056,0.00013652701346588135,231.94952718006314,0.0011859414753476634,227.46490245726335,231.59268015152935
1147,NONE,NONE,1,-1,"(1, 0)",231.9732616523471,250.67517591367846,6.145897116410034e-05,231.96393712631686,0.0014550113175496849,239.59783145729037,232.59472043433422
1148,NONE,NONE,1,-1,"(1, 0)",231.97408779268875,250.67963966844613,3.561353858831132e-06,231.96476128588608,0.0013915836571696584,241.39363533241357,232.74184779004364
1149,NONE,NONE,1,-1,"(1, 0)",231.98697732120436,250.74929187590254,5.55629749483102e-05,231.97635773615224,0.0002089676775009269,228.3266204900735,231.68864882971326
1150,NONE,NONE,1,-1,"(1, 0)",232.01818356469914,250.91798774433647,0.00013450817435830842,232.0086737637576,0.0004097593674419893,230.34380540731573,231.8817357950891
1151,NONE,NONE,1,-1,"(1, 0)",232.0446562579525,251.0611659808797,0.00011409098514425805,232.0343226705794,0.00022771533370682197,222.49865594845386,231.2668260845956
1152,NONE,NONE,1,-1,"(1, 0)",232.05085979446778,251.09472741714515,2.673387826900574e-05,232.04117325099062,0.0016378268086590872,232.8532952377215,232.11624234147635
1153,NONE,NONE,1,-1,"(1, 0)",232.05366841544338,251.10992337441465,1.2103398286058442e-05,232.04385650310653,0.0007048027159485846,222.70603934933206,231.2920315700612
1154,NONE,NONE,1,-1,"(1, 0)",232.07543882505024,251.2277364597442,9.38118695130194e-05,232.06550194620837,0.0006328786154314734,235.52225640346168,232.35625623692152
1155,NONE,NONE,1,-1,"(1, 0)",232.10823633359215,251.4053074491482,0.0001413126326996371,232.0973200318194,0.00036018347110213124,223.69039331682842,231.4225189105859
1156,NONE,NONE,1,-1,"(1, 0)",232.12645185158183,251.50397255493857,7.84754714054132e-05,232.1176858881833,0.0033597410119557487,231.34746017419778,232.0630001755359
1157,NONE,NONE,1,-1,"(1, 0)",232.1277519082725,251.51101554986965,5.60062431390064e-06,232.11892572529996,0.0014003777038650428,238.5049823202513,232.64719737047102
1158,NONE,NONE,1,-1,"(1, 0)",232.13687959694613,251.56046880954102,3.93210598240193e-05,232.12746892954848,0.0004175910098389847,230.87191387003233,232.0338482137855
1159,NONE,NONE,1,-1,"(1, 0)",232.16611612421252,251.71892289369524,0.00012593727619452521,232.15693371845617,0.00048444818296929326,233.2229408982258,232.25218359936295
1160,NONE,NONE,1,-1,"(1, 0)",232.1955872493452,251.87872923470422,0.00012693176443349965,232.18388547763496,9.631145407073359e-05,229.282440054005,231.95837157577304
1161,NONE,NONE,1,-1,"(1, 0)",232.2049883378549,251.92972344195758,4.0486980443902245e-05,232.19357313593036,0.00017156270363770205,239.43895709131266,232.7940218403529
1162,NONE,NONE,1,-1,"(1, 0)",232.20609247635238,251.9357131485887,4.755004964752545e-06,232.19473167278795,0.00043591936171573034,225.5250726408055,231.66208600693383
1163,NONE,NONE,1,-1,"(1, 0)",232.2239892521064,252.03281508044532,7.706983878493306e-05,232.21207780559573,0.00024388845792580577,229.13072589052942,231.97213764306312
1164,NONE,NONE,1,-1,"(1, 0)",232.25695652418406,252.21176286803643,0.0001419531734631841,232.24338010285317,9.396613266696934e-05,246.0224367579019,233.37757441031582
1165,NONE,NONE,1,-1,"(1, 0)",232.27914253229582,252.33224669380746,9.551898409482152e-05,232.26550749879726,8.949508608417429e-05,210.6541821948445,230.5188695669997
1166,NONE,NONE,1,-1,"(1, 0)",232.28188500942122,252.34714324775982,1.1806746424437946e-05,232.2681372643176,4.118991971023238e-05,217.48339028627117,231.07730094429365
1167,NONE,NONE,1,-1,"(1, 0)",232.28762856764095,252.37834331716596,2.472636732349308e-05,232.27390195628934,4.420827577936162e-05,224.5877308997005,231.66087936990803
1168,NONE,NONE,1,-1,"(1, 0)",232.31407611946975,252.52205113043524,0.0001138504296929215,232.30229035460087,0.0001772683608077681,246.206254377119,233.44473015202854
1169,NONE,NONE,1,-1,"(1, 0)",232.34583753399718,252.69471933573655,0.00013670821882254356,232.33481566525046,0.00027963869963137147,241.38305921511164,233.08125671465004
1170,NONE,NONE,1,-1,"(1, 0)",232.3589733446777,252.76615864733535,5.653399911744741e-05,232.3481806769788,0.00038930667590880626,251.03710416533508,233.8788518654673
1171,NONE,NONE,1,-1,"(1, 0)",232.35929881948258,252.76792895225316,1.4007402952369119e-06,232.34852133135627,0.0009411490928289319,233.19245554297677,232.42709442745303
1172,NONE,NONE,1,-1,"(1, 0)",232.37315545712914,252.8433064255108,5.9632752234852154e-05,232.36151793503,0.00029133993294079016,230.5942471401409,232.2284108060349
1173,NONE,NONE,1,-1,"(1, 0)",232.40529715978275,253.01822040942943,0.00013830977974065988,232.391250183561,7.068411549316988e-05,218.7098104983745,231.29108893430714
1174,NONE,NONE,1,-1,"(1, 0)",232.43122063486422,253.15936553472858,0.00011153803161322163,232.41498997633965,1.4393413194060645e-05,234.45600861738237,232.5959306492666
1175,NONE,NONE,1,-1,"(1, 0)",232.43631010728484,253.18708349860782,2.189644182149099e-05,232.42040217461008,4.780443715496179e-05,221.76814466569618,231.5685080343223
1176,NONE,NONE,1,-1,"(1, 0)",232.43926655771648,253.20318584733346,1.271931923328094e-05,232.42330306123915,3.355054908212004e-05,241.28528428580552,233.1588368459277
1177,NONE,NONE,1,-1,"(1, 0)",232.46225815466275,253.3284378640078,9.890953564509893e-05,232.44548171760954,1.7217064625471456e-05,209.51674399479796,230.59596331568193
1178,NONE,NONE,1,-1,"(1, 0)",232.49544297879618,253.50930722813115,0.00014274341132054178,232.4806105711103,5.219796318068152e-05,236.8674513172306,232.8509936069327
1179,NONE,NONE,1,-1,"(1, 0)",232.51263416139403,253.60304604037904,7.393928600740725e-05,232.4976327507635,4.339926820499472e-05,220.10120115193442,231.5033573744044
1180,NONE,NONE,1,-1,"(1, 0)",232.51317902431765,253.6060174820217,2.3433663602472115e-06,232.49818342776769,5.316683021732927e-05,229.64382044842634,232.27984817399098
1181,NONE,NONE,1,-1,"(1, 0)",232.52307508356034,253.65999106375696,4.2560377419076636e-05,232.50792790376198,3.9847802896593794e-05,210.12525862353849,230.7018042309509
1182,NONE,NONE,1,-1,"(1, 0)",232.55342242327959,253.82556421254571,0.00013050472309384512,232.5403149871814,0.0001422037445327327,236.56918670567984,232.87992032226452
1183,NONE,NONE,1,-1,"(1, 0)",232.58261417143453,253.9849141011804,0.0001255191853419179,232.57141969001762,0.0004915002137810291,231.42437076616704,232.48845611137932
1184,NONE,NONE,1,-1,"(1, 0)",232.59083376424792,254.02979708060698,3.5339905365306124e-05,232.58019683318258,0.0017739762475501477,195.39132462719863,229.56684949732363
1185,NONE,NONE,1,-1,"(1, 0)",232.59178811658586,254.03500872021266,4.103129794717403e-06,232.58116225759258,0.002211034944584597,234.28912457009199,232.72976568107472
1186,NONE,NONE,1,-1,"(1, 0)",232.6108541070095,254.13914445084177,8.196853888531995e-05,232.59986820040785,0.0015485967788331373,228.86829743919378,232.3066442215651
1187,NONE,NONE,1,-1,"(1, 0)",232.64448628498948,254.32292187918466,0.00014457514022399293,232.62950321526884,0.00016386295568727172,240.35668380142732,233.27127373649046
1188,NONE,NONE,1,-1,"(1, 0)",232.6658116715773,254.43950596641082,9.166092689706104e-05,232.65074365370782,0.0001521735446345307,225.42833451346837,232.07765971285662
1189,NONE,NONE,1,-1,"(1, 0)",232.66758637055455,254.44921002255103,7.627644973443139e-06,232.65259675577613,0.0003512879827565889,223.5612364120158,231.92756652731012
1190,NONE,NONE,1,-1,"(1, 0)",232.67384878649585,254.48345528625296,2.6915359211856846e-05,232.65949421355455,0.00239292038791735,252.53588509692423,234.28787696014948
1191,NONE,NONE,1,-1,"(1, 0)",232.70152003175448,254.6348162853924,0.00011892011114170485,232.68709361864114,0.002281223736754761,237.72710540812426,233.10986043070648
1192,NONE,NONE,1,-1,"(1, 0)",232.73329771907973,254.80872825380453,0.00013655053796016777,232.7164789349624,0.0005502271176849823,244.0295270810444,233.651017075995
1193,NONE,NONE,1,-1,"(1, 0)",232.7452576329679,254.87420671581106,5.138760423332333e-05,232.72752542224535,0.00013001301653398363,226.49110126012317,232.23718850246843
1194,NONE,NONE,1,-1,"(1, 0)",232.7451391504162,254.8735579783043,-5.090655039034059e-07,232.72741182521972,5.9702814390597363e-05,229.5097228689555,232.48230338556826
1195,NONE,NONE,1,-1,"(1, 0)",232.76004120811172,254.95516283761313,6.402531412911988e-05,232.74172543282606,2.833879503330737e-05,247.07210404142995,233.92263693502926
1196,NONE,NONE,1,-1,"(1, 0)",232.79309306357175,255.1362320339497,0.00014198961657646447,232.77446092649583,2.3685976122940525e-05,244.78891874064698,233.76739814780862
1197,NONE,NONE,1,-1,"(1, 0)",232.81837867995006,255.27482460148775,0.0001086125146721831,232.79938373689563,1.8087238905486765e-05,242.78869150881798,233.6280829657293
1198,NONE,NONE,1,-1,"(1, 0)",232.8223439349934,255.29656395625156,1.703139287796102e-05,232.80318917200597,8.454008378124094e-06,238.20340212583233,233.2593404212286
1199,NONE,NONE,1,-1,"(1, 0)",232.82553308510012,255.3140494208258,1.36976898818636e-05,232.8062086866799,3.0969419191549758e-06,244.22162430081693,233.7509985654445
1200,NONE,NONE,1,-1,"(1, 0)",232.84979023490396,255.4470778237512,0.00010418052497538674,232.83063697461114,3.544823932549422e-06,223.44108833642474,232.08579830470325
1201,NONE,NONE,1,-1,"(1, 0)",232.88329517301085,255.630913117848,0.00014388042943236547,232.86126907631655,7.01846516159706e-07,236.0938750873976,233.14395857584444
1202,NONE,NONE,1,-1,"(1, 0)",232.899390592572,255.71926328418922,6.91112832634915e-05,232.87799365270365,1.4724687982157056e-06,233.34593318648652,232.93564238229655
1203,NONE,NONE,1,-1,"(1, 0)",232.8992190356778,255.71832145394546,-7.36614024384137e-07,232.87782902271653,6.87414391244765e-07,224.66491573784904,232.23073084298426
1204,NONE,NONE,1,-1,"(1, 0)",232.90997073019818,255.77735254792927,4.6163513981703646e-05,232.88851153058667,6.097460808057923e-07,234.04291220359033,233.00194245009774
1205,NONE,NONE,1,-1,"(1, 0)",232.94142515932123,255.9501125185468,0.0001350406135879508,232.91848222934135,2.503879540299497e-07,236.0995000898365,233.19776175690365
1206,NONE,NONE,1,-1,"(1, 0)",232.9702485867437,256.10850395567724,0.00012372914903586803,232.9452176992673,6.377026653394455e-08,247.50781936237658,234.15009721673374
1207,NONE,NONE,1,-1,"(1, 0)",232.9772547601556,256.1470163521833,3.007280160139995e-05,232.9518667768234,2.437518659454322e-08,214.38024470782503,231.467993183128
1208,NONE,NONE,1,-1,"(1, 0)",232.97813575989352,256.15185946790314,3.7814767500937673e-06,232.952694240942,7.741184225712122e-09,225.44886329259398,232.3670913697133
1209,NONE,NONE,1,-1,"(1, 0)",232.99843376268618,256.2634638723579,8.71202722759621e-05,232.97237562511992,4.367931761726176e-09,243.27218282510057,233.83213580566607
1210,NONE,NONE,1,-1,"(1, 0)",233.03267952018456,256.4518453224954,0.00014696768770983333,233.00744299142252,6.890811914241275e-09,227.35294197652314,232.57184356892407
1211,NONE,NONE,1,-1,"(1, 0)",233.05306074710913,256.56401237190596,8.74569856004301e-05,233.02730935670738,4.283022160262409e-09,215.32895283295426,231.61510841940606
1212,NONE,NONE,1,-1,"(1, 0)",233.0538856598033,256.5685530633748,3.539585498807642e-06,233.02814086013473,4.991977654539936e-09,216.9682223664901,231.7488645430648
1213,NONE,NONE,1,-1,"(1, 0)",233.06075799081853,256.60638397126337,2.9487728434833812e-05,233.03502139765632,5.116808253050388e-09,207.85542599274254,231.01592340911046
1214,NONE,NONE,1,-1,"(1, 0)",233.08967156733507,256.76559673443484,0.00012405255780189035,233.06152696926867,1.0618209337749226e-09,233.35156638629778,233.11091568951858
1215,NONE,NONE,1,-1,"(1, 0)",233.1213817722144,256.9402999993358,0.0001360336898968846,233.0919427739834,4.919206984093586e-10,214.14009416724838,231.58188609194488
1216,NONE,NONE,1,-1,"(1, 0)",233.13211351954064,256.99944670316603,4.6033959794551776e-05,233.102096496621,1.7808530875443727e-10,235.11019608618287,233.2925404330497
1217,NONE,NONE,1,-1,"(1, 0)",233.13161414314266,256.9966942100359,-2.142034082367125e-06,233.10156576075974,5.853387401144234e-10,248.74236183777936,234.39768335427385
1218,NONE,NONE,1,-1,"(1, 0)",233.14763944046,257.08503518186507,6.873690905387464e-05,233.11829929616988,1.3534240672074327e-09,230.2535808828021,232.9129404588379
1219,NONE,NONE,1,-1,"(1, 0)",233.18156957216112,257.27215842274296,0.00014552007939995628,233.15378161828374,3.2225162251653586e-09,232.13811223083493,233.09696080027248
1220,NONE,NONE,1,-1,"(1, 0)",233.20612654082478,257.4076570210623,0.00010530710347203641,233.17834856342455,3.255034883055914e-09,220.19439868716051,232.15118127080777
1221,NONE,NONE,1,-1,"(1, 0)",233.20896315239497,257.4233123409291,1.2163463974275251e-05,233.181301395497,7.079666553591386e-09,218.36678386515078,232.0056259352811
1222,NONE,NONE,1,-1,"(1, 0)",233.2124743259405,257.44269163770406,1.5055798312027958e-05,233.1846136983112,2.431368104050306e-09,246.13282278476433,234.25998236225277
1223,NONE,NONE,1,-1,"(1, 0)",233.23803744337357,257.5838178932851,0.00010960698643784476,233.21198808849203,9.305410615989386e-09,238.91462092461205,233.69821195938403
1224,NONE,NONE,1,-1,"(1, 0)",233.2717892381404,257.77024616209115,0.00014469918057590103,233.24457146077413,4.846624455261513e-09,241.10739841381255,233.90689413195412
1225,NONE,NONE,1,-1,"(1, 0)",233.28671899706825,257.8527452137638,6.399951418493956e-05,233.2606708191747,2.1367979293793596e-08,221.49874149480326,232.33132128535928
1226,NONE,NONE,1,-1,"(1, 0)",233.28587648108393,257.8480890659294,-3.611510802379008e-06,233.2598732939511,7.800714372641714e-09,246.6837457026319,234.37175739849027
1227,NONE,NONE,1,-1,"(1, 0)",233.29757222811998,257.9127313938299,5.013357019351862e-05,233.2713709185084,5.674924868761882e-09,253.330639875644,234.92114646677524
1228,NONE,NONE,1,-1,"(1, 0)",233.33012378284226,258.09271191057155,0.0001395183142936368,233.30547150263726,1.3986712059881126e-08,240.58164444056158,233.91773921200283
1229,NONE,NONE,1,-1,"(1, 0)",233.35848628021657,258.24961264776573,0.00012154784495545915,233.33322482405774,9.338149334099298e-09,217.17854404010328,232.04752977938708
1230,NONE,NONE,1,-1,"(1, 0)",233.3642518983496,258.2815172562368,2.4706823395137832e-05,233.338567100063,2.3343986014274657e-09,234.9748768633512,233.49474724067696
1231,NONE,NONE,1,-1,"(1, 0)",233.36514157625723,258.28644065624496,3.8123928772035497e-06,233.33940881816477,8.4407140353094e-10,217.6593464580877,232.0926384539328
1232,NONE,NONE,1,-1,"(1, 0)",233.38673183955532,258.40594231265857,9.251280838144613e-05,233.35997607356552,3.4531695459873307e-10,234.9408322646565,233.5126353473892
1233,NONE,NONE,1,-1,"(1, 0)",233.4215332115309,258.5986602874163,0.0001491034955700593,233.3941058547035,2.403004463422056e-10,222.25574777707874,232.51708589562747
1234,NONE,NONE,1,-1,"(1, 0)",233.44088663020815,258.70588257430967,8.290844525411164e-05,233.41458011477778,7.200305932865685e-10,248.76671793095815,234.68220170698936
1235,NONE,NONE,1,-1,"(1, 0)",233.4407863619233,258.70532697384886,-4.295233273735113e-07,233.41447538305854,1.6743605579288642e-09,228.92135048227397,233.07473468123402
1236,NONE,NONE,1,-1,"(1, 0)",233.4483624322367,258.74730971816064,3.245340069946453e-05,233.42228150923978,2.979628611409543e-09,228.3576141133192,233.03605068525232
1237,NONE,NONE,1,-1,"(1, 0)",233.47853146031744,258.9145452610466,0.0001292237757875073,233.45147237894284,1.6176568448634406e-09,230.04866856302402,233.2007746470591
1238,NONE,NONE,1,-1,"(1, 0)",233.51008543319142,259.0895504538554,0.00013513808165987247,233.48467502571518,4.35469906994012e-09,220.73274717483568,232.4754921298564
1239,NONE,NONE,1,-1,"(1, 0)",233.51954027285674,259.1420074716112,4.048925012973043e-05,233.49449921542686,9.13428442351152e-09,221.6457878856691,232.55815010875938
1240,NONE,NONE,1,-1,"(1, 0)",233.51872949027828,259.1375087824271,-3.472017737992224e-06,233.49366085009845,1.7415522185288942e-08,229.79085565729284,233.21689115285224
1241,NONE,NONE,1,-1,"(1, 0)",233.53595489125692,259.233098675543,7.376181660306415e-05,233.51134476261686,2.8869557743622967e-08,222.91882060235992,232.67637059928168
1242,NONE,NONE,1,-1,"(1, 0)",233.57072459651624,259.4261341067027,0.0001488726530807453,233.54492973264604,1.5190289455273756e-08,236.5817194944469,233.8144644384509
1243,NONE,NONE,1,-1,"(1, 0)",233.59446034288558,259.55797692560157,0.000101616075662001,233.56912158956516,2.189368524721028e-08,225.40226583182948,232.93137011195822
1244,NONE,NONE,1,-1,"(1, 0)",233.59617001438943,259.56747555351984,7.318946026610361e-06,233.5709955260584,1.3497367366564167e-07,209.17637117684134,231.61960420937626
1245,NONE,NONE,1,-1,"(1, 0)",233.60009678640927,259.58929304668663,1.680994605035121e-05,233.57463459184038,3.3841267908200294e-08,248.1656856112952,234.77903200373032
1246,NONE,NONE,1,-1,"(1, 0)",233.6270018509544,259.73881943392405,0.0001151691100680941,233.60223705927862,5.53668783829234e-08,233.0041776776884,233.57659641931613
1247,NONE,NONE,1,-1,"(1, 0)",233.66092119719767,259.92742626181627,0.00014517536032849848,233.63677862490692,7.849096963935498e-08,253.23691594747064,235.2449849957141
1248,NONE,NONE,1,-1,"(1, 0)",233.67461741735434,260.00361445383913,5.861407502297213e-05,233.65057772457087,9.065225734612157e-08,239.66249327011485,234.15912007179196
1249,NONE,NONE,1,-1,"(1, 0)",233.67315627821216,259.9954856996024,-6.252898695421071e-06,233.6490449495341,2.2953514903605397e-07,231.61311582986227,233.50646923742772
